use case,size,heap,user,collector,average_latency,min_latency,max_latency,percentile_90,percentile_95,percentile_99,throughput,error_rate,footprint,avgfootprintAfterFullGC,avgFreedMemoryByFullGC,avgfootprintAfterGC,avgFreedMemoryByGC,avgPause,minPause,maxPause,avgGCPause,avgFullGCPause,accumPause,fullGCPause,gcPause,gc_throughput,num_full_gc,num_minor_gc,freedMemoryPerMin,gcPerformance,fullGCPerformance,last_one_minutes_la,last_five_minutes_la,last_fifteen_minutes_la
Merge,10240,500m,200,UseParallelGC,150.6800971,1,3146,547.9,829,1110,1327.034582,0,497.5,42.598,283.08,190.378,159.559,0.00465,0.00238,0.19901,0.00456,0.06107,159.65,3.36,156.29,95.54,55,34295,91944.83,35012.574,4635.013,14.51,19.49,20.05
Merge,10240,500m,200,UseG1GC,148.4769784,2,2533,275,359,601,1346.659741,0,500,NA,n.a.,101.679,295.105,0.00592,0.00113,0.03966,0.00592,n.a.,111.71,0,111.71,96.88,0,18885,93378.244,49890.04,n.a.,28.85,29.55,29.03
Merge,10240,500m,200,UseConcMarkSweepGC,147.41752,1,3540,328,497,758,1356.31969,0,483.375,NA,n.a.,171.939,133.208,0.00485,0.00162,0.03988,0.00485,n.a.,203.88,0,203.88,94.31,0,42007,93772.406,27446.167,n.a.,15.24,16.58,16.81
Merge,10240,500m,100,UseSerialGC,75.22005673,1,1587,149,187,279,1328.920661,0,483.375,12.551,12.057,131.959,133.369,0.00538,0.00379,0.05919,0.00538,0.03981,221.95,0.08,221.87,93.8,2,41227,92141.807,24782.575,302.82,15.9,14.83,15.39
Merge,10240,500m,100,UseParallelGC,70.99905095,1,1428,140,180,295.99,1407.811848,0,497.5,33.234,296.855,184.819,159.915,0.00422,0.00232,0.14881,0.00417,0.05693,153.58,1.94,151.64,95.71,34,36343,97562.86,38325.076,5214.024,14.36,16.04,16.28
Merge,10240,500m,100,UseG1GC,72.79196361,1,1163,158,203,296,1373.171154,0,500,NA,n.a.,60.32,296.027,0.00466,0.00075,0.03986,0.00466,n.a.,89.61,0,89.61,97.5,0,19240,95414.052,63558.164,n.a.,25.1,24.14,24.61
Merge,10240,500m,100,UseConcMarkSweepGC,78.37959272,1,1290,143,177,286,1275.319288,0,483.375,NA,n.a.,160.824,133.361,0.0043,0.0026,0.06167,0.0043,n.a.,170.09,0,170.09,95.25,0,39519,88317.568,30985.161,n.a.,17.16,16.2,15.79
Merge,10240,500m,50,UseSerialGC,37.04007757,1,488,82,105,147,1348.964767,0,483.375,13.474,38.89,79.819,133.368,0.00429,0.00323,0.09436,0.00429,0.06045,179.27,0.12,179.15,94.99,2,41806,93441.677,31122.182,643.292,14.63,14.5,14.67
Merge,10240,500m,50,UseParallelGC,34.55356169,1,556,80,104,145,1445.89902,0,498,25.783,297.385,179.851,161.195,0.00362,0.00204,0.15001,0.0036,0.05918,133.97,0.77,133.2,96.26,13,37040,100124.825,44824.881,5024.672,16.74,16.31,15.63
Merge,10240,500m,50,UseG1GC,36.17312055,1,470,82,111,169.99,1381.07374,0,500,NA,n.a.,42.084,296.761,0.00373,0.00149,0.0373,0.00373,n.a.,71.68,0,71.68,98,0,19241,95677.363,79664.637,n.a.,19.89,21.13,21.32
Merge,10240,500m,50,UseConcMarkSweepGC,35.96331214,1,516,81,102,151,1389.183962,0,483.375,NA,n.a.,85.601,133.365,0.00328,0.00231,0.03791,0.00328,n.a.,141.41,0,141.41,96.05,0,43055,96227.435,40606.228,n.a.,13.63,13.69,13.87
Merge,10240,500m,1,UseSerialGC,1.801871665,1,11,2,2,2,547.6675911,0,483.375,12.367,8957,25.525,133.373,0.003,0.00265,0.0738,0.00299,0.05161,50.97,0.1,50.86,98.58,2,17008,38014.005,44597.237,169.49,0.67,0.52,0.7
Merge,10240,500m,1,UseParallelGC,1.749830343,1,8,2,2,2,563.9826627,0,499.5,12.142,712.5,26.743,165.392,0.00186,0.0017,0.09041,0.00185,0.06132,26.23,0.12,26.11,99.27,2,14081,39027.11,89196.775,11.347,0.44,0.42,0.43
Merge,10240,500m,1,UseG1GC,1.766165443,1,11,2,2,2,558.5631232,0,500,NA,n.a.,28.75,298.698,0.00236,0.00092,0.04764,0.00236,n.a.,18.22,0,18.22,99.49,0,7703,38554.613,126302.837,n.a.,0.72,0.58,0.53
Merge,10240,500m,1,UseConcMarkSweepGC,1.925816653,1,13,2,2,3,512.7366184,0,483.375,NA,n.a.,23.395,133.357,0.00261,0.00218,0.03499,0.00261,n.a.,41.59,0,41.59,98.84,0,15924,35587.363,51063.986,n.a.,0.41,0.36,0.36
Merge,10240,1g,1000,UseSerialGC,749.6781146,2,32237,1096,1231,1852,1332.909675,0,989.875,46.884,485.37,358.701,272.979,0.01182,0.00617,0.28876,0.01179,0.17034,238.35,0.68,237.67,93.34,4,20161,92259.351,23156.654,2849.405,28.6,29.86,29.03
Merge,10240,1g,1000,UseParallelGC,712.0438199,2,32475,1166,1399,1717.98,1403.976993,0,1019,71.916,600.054,385.194,327.312,0.00797,0.00325,0.1826,0.00786,0.08219,140.8,2.14,138.66,96.07,26,17633,96979.057,41622.786,7300.848,35.92,32.14,31.3
Merge,10240,1g,1000,UseG1GC,741.9523424,1,64538,1106,1361.95,1884,1346.89142,0,1024,NA,n.a.,277.28,567.721,0.01151,0.00156,0.05526,0.01151,n.a.,112.9,0,112.9,96.85,0,9813,93337.993,49344.394,n.a.,44.91,49.86,48.77
Merge,10240,1g,1000,UseConcMarkSweepGC,717.5955649,1,31912,1193,1461.95,1699,1392.607969,0,990.75,NA,n.a.,343.292,266.002,0.00793,0.0029,0.05318,0.00793,n.a.,170.8,0,170.8,95.23,0,21543,96026.739,33550.33,n.a.,22.75,26.81,28.17
Merge,10240,1g,500,UseSerialGC,387.1510102,2,7122,699,900,1352.98,1291.200668,0,989.875,13.597,90.837,187.137,273.046,0.01071,0.00579,0.11462,0.0107,0.06803,208.88,0.14,208.74,94.17,2,19510,89283.033,25519.814,1335.206,25.91,29.65,29.37
Merge,10240,1g,500,UseParallelGC,365.0655872,2,8094,608,816,1568.94,1369.165822,0,1020,46.596,566.423,315.228,328.315,0.00691,0.00302,0.15223,0.00686,0.07368,118.75,1.03,117.72,96.68,14,17172,94622.327,47893.476,7687.992,25.06,30.11,31.73
Merge,10240,1g,500,UseG1GC,365.6932807,2,7708,658,803,1192.98,1366.984292,0,1024,NA,n.a.,85.883,605.586,0.00938,0.00155,0.06122,0.00938,n.a.,87.54,0,87.54,97.56,0,9334,94710.141,64569.675,n.a.,56.03,53.14,51.66
Merge,10240,1g,500,UseConcMarkSweepGC,393.2652045,2,7793,624,759,1097.96,1271.103365,0,990.75,NA,n.a.,347.559,266.105,0.00764,0.00257,0.06135,0.00764,n.a.,150.51,0,150.51,95.8,0,19695,87839.184,34820.81,n.a.,29.31,30.23,30.39
Merge,10240,1g,200,UseSerialGC,145.0870224,2,2975,261,329,562,1378.097809,0,989.875,22.309,217.472,109.689,273.056,0.00792,0.00485,0.09561,0.00792,0.07982,165.13,0.16,164.97,95.39,2,20835,95360.909,34486.054,2724.531,28.4,27.81,26.53
Merge,10240,1g,200,UseParallelGC,146.1752933,1,2272,277,346,503,1367.731582,0,1019.5,18.007,5104,202.747,328.745,0.00493,0.00298,0.07009,0.00492,0.06439,84.58,0.13,84.45,97.64,2,17158,94542.889,66793.732,77.411,26.38,28.03,29.65
Merge,10240,1g,200,UseG1GC,145.5730066,1,1888,288,362,528.99,1373.530139,0,1024,NA,n.a.,84.027,607.453,0.00726,0.00196,0.06459,0.00726,n.a.,68,0,68,98.1,0,9363,95304.336,83641.287,n.a.,51.44,46.74,44.73
Merge,10240,1g,200,UseConcMarkSweepGC,145.2003502,1,2710,462,636.95,854.98,1377.064904,0,990.75,NA,n.a.,294.037,266.2,0.00689,0.00338,0.05695,0.00689,n.a.,146.83,0,146.83,95.9,0,21310,95082.644,38634.577,n.a.,25.78,24.97,26.24
Merge,10240,1g,100,UseSerialGC,68.913923,2,1015,153,198,299,1450.376741,0,989.875,22.211,210.473,58.876,273.06,0.00633,0.00415,0.0964,0.00633,0.07867,139.2,0.16,139.05,96.11,2,21977,100589.95,43158.795,2675.405,26.83,24.96,24.15
Merge,10240,1g,100,UseParallelGC,68.45078069,1,989,151,198,288,1460.227304,0,1020.5,13.005,643,125.449,331.678,0.00408,0.00249,0.08967,0.00407,0.06999,74.24,0.14,74.1,97.93,2,18187,101104.284,81410.185,9186.751,25.18,25.58,26.07
Merge,10240,1g,100,UseG1GC,67.20046879,1,862,141,184,279.99,1487.430536,0,1024,NA,n.a.,45.474,609.116,0.0058,0.00124,0.05138,0.0058,n.a.,58.61,0,58.61,98.36,0,10114,103229.413,105104.762,n.a.,36.26,35.28,35.08
Merge,10240,1g,100,UseConcMarkSweepGC,72.77086923,1,955,151,204,293.99,1373.451314,0,990.75,NA,n.a.,139.907,266.214,0.00561,0.00452,0.06078,0.00561,n.a.,119.25,0,119.25,96.67,0,21260,94858.767,47459.617,n.a.,24.63,21.87,22.3
Merge,10240,1g,50,UseSerialGC,36.46147436,1,466,83,109,162,1370.252456,0,989.875,13.651,91.587,38.568,273.048,0.00478,0.00354,0.09828,0.00478,0.06523,99.37,0.13,99.24,97.22,2,20781,95108.308,57176.792,1404.002,21.04,21.45,21.82
Merge,10240,1g,50,UseParallelGC,33.88967734,1,437,79,105.95,155,1474.141894,0,1021.5,12.984,621.5,93.048,334.476,0.0032,0.0023,0.102,0.00319,0.06837,58.36,0.14,58.22,98.37,2,18230,102197.659,104732.88,9089.912,21.14,21.91,22.22
Merge,10240,1g,50,UseG1GC,34.09237693,1,547,76,102,156,1465.357687,0,1024,NA,n.a.,40.846,610.202,0.00441,0.00178,0.05018,0.00441,n.a.,43.74,0,43.74,98.78,0,9907,101302.138,138213.73,n.a.,25.95,25.76,25.79
Merge,10240,1g,50,UseConcMarkSweepGC,34.29013068,1,1108,76,102,154,1456.965017,0,990.75,NA,n.a.,83.352,266.22,0.00541,0.00452,0.09252,0.00541,n.a.,122.45,0,122.45,96.58,0,22634,100995.148,49208.446,n.a.,18.47,20.45,20.41
Merge,10240,1g,1,UseSerialGC,1.784925781,1,8,2,2,2,552.7594365,0,989.875,21.906,214.834,35.243,273.06,0.00312,0.0028,0.1043,0.00309,0.0893,26.07,0.18,25.89,99.27,2,8366,38289.115,88241.468,2405.89,0.48,0.43,0.79
Merge,10240,1g,1,UseParallelGC,1.742044083,1,7,2,2,2,566.0946552,0,1023.5,12.955,605,27.421,339.707,0.0019,0.00171,0.09189,0.00188,0.06204,13.04,0.12,12.92,99.64,2,6880,39174.397,180913.122,9751.907,0.27,0.33,0.35
Merge,10240,1g,1,UseG1GC,1.874325607,1,10,2,2,2,526.5777882,0,1024,NA,n.a.,30.689,611.461,0.00291,0.00163,0.03436,0.00291,n.a.,10.3,0,10.3,99.71,0,3537,36245.723,209993.889,n.a.,0.61,0.59,0.52
Merge,10240,1g,1,UseConcMarkSweepGC,1.797214231,1,13,2,2,2,548.9927504,0,990.75,NA,n.a.,21.959,266.184,0.00466,0.00382,0.06611,0.00466,n.a.,39.59,0,39.59,98.89,0,8494,37896.316,57112.63,n.a.,0.35,0.44,0.45
Merge,10240,4g,1000,UseSerialGC,701.2580099,2,31601,1225.9,1494,2168.96,1425.637884,0,3959.5,24.801,408.19,327.705,1092.217,0.01615,0.0086,0.1514,0.01612,0.10613,87.05,0.21,86.84,97.57,2,5388,98629.802,67769.866,3846.227,76.94,80.58,75.26
Merge,10240,4g,1000,UseParallelGC,669.176138,2,16544,1091,1347.95,1833.99,1494.001048,0,4083.5,20.216,5374.5,294.11,1329.164,0.00912,0.00457,0.07385,0.00909,0.06101,41.95,0.12,41.83,98.83,2,4599,102442.009,146146.169,86.031,104.17,85.52,84.52
Merge,10240,4g,1000,UseG1GC,678.2857305,2,16834,1089,1373.95,1795.99,1473.920042,0,4096,NA,n.a.,186.216,2429.61,0.0151,0.0025,0.04736,0.0151,n.a.,37.77,0,37.77,98.94,0,2502,101875.988,160939.878,n.a.,120.84,118.32,121.28
Merge,10240,4g,1000,UseConcMarkSweepGC,796.9065174,2,32338,1304,1582.95,1761.99,1254.501026,0,4062.75,NA,n.a.,1129.933,266.11,0.01707,0.00878,0.09896,0.01707,n.a.,331.51,0,331.51,90.74,0,19426,86627.763,15593.818,n.a.,28.77,28.07,29.21
Merge,10240,4g,500,UseSerialGC,329.9986386,2,7404,548,652,927,1514.845812,0,3959.5,24.7,419.223,83.979,1092.303,0.01339,0.00726,0.14988,0.01336,0.11491,76.43,0.23,76.2,97.86,2,5705,104463.485,81782.769,3648.261,64.06,65.59,68.9
Merge,10240,4g,500,UseParallelGC,344.0886321,1,3285,599,698,911,1452.806691,0,4084.5,20.252,5393.5,118.894,1334.268,0.00848,0.00392,0.07171,0.00846,0.05336,38.06,0.11,37.96,98.94,2,4489,100364.654,157797.794,98.701,83.49,82.12,80.4
Merge,10240,4g,500,UseG1GC,352.0060503,2,3796,614,740,983.98,1420.151363,0,4096,NA,n.a.,71.23,2431.872,0.01204,0.00364,0.07687,0.01204,n.a.,29,0,29,99.19,0,2409,98189.032,202000.871,n.a.,121.24,116.83,114.95
Merge,10240,4g,500,UseConcMarkSweepGC,398.1964931,2,3847,831,1145,1477,1255.372389,0,4062.75,NA,n.a.,656.823,266.158,0.01727,0.00778,0.09609,0.01727,n.a.,335.95,0,335.95,90.62,0,19454,86758.825,15412.466,n.a.,23.37,26.84,29.26
Merge,10240,4g,200,UseSerialGC,138.8860899,2,1544,274,350,529,1439.653623,0,3959.5,24.74,430.156,67.713,1092.306,0.00929,0.00562,0.18319,0.00924,0.13667,50.51,0.27,50.24,98.59,2,5436,99542.094,118187.725,3147.514,52.15,61.52,61.23
Merge,10240,4g,200,UseParallelGC,141.6161539,2,1319,264,342,497,1411.880625,0,4090,20.248,5442,98.091,1347.617,0.00511,0.00323,0.07574,0.00508,0.06345,22.14,0.13,22.01,99.38,2,4333,97875.656,265288.943,83.762,75.29,67.96,67.86
Merge,10240,4g,200,UseG1GC,140.1098409,2,1539,272,347,508,1427.042724,0,4096,NA,n.a.,57.489,2435.3,0.00879,0.004,0.06996,0.00879,n.a.,21.22,0,21.22,99.41,0,2414,98550.982,277090.466,n.a.,78.4,73.36,72.08
Merge,10240,4g,200,UseConcMarkSweepGC,156.2749895,2,3069,399,581,852,1279.456551,0,4062.75,NA,n.a.,273.649,266.198,0.01657,0.00762,0.07119,0.01657,n.a.,329.03,0,329.03,90.81,0,19863,88620.574,16069.896,n.a.,26.37,26.32,26.61
Merge,10240,4g,100,UseSerialGC,65.96605476,1,924,138,179,263.99,1515.232168,0,3959.5,24.896,408.18,58.009,1092.119,0.00725,0.00471,0.15375,0.00721,0.1165,41.34,0.23,41.11,98.85,2,5704,104427.86,151528.823,3503.64,38.88,42.32,42.5
Merge,10240,4g,100,UseParallelGC,68.43563229,1,766,142,180,266,1460.454775,0,4092,20.219,5370.5,81.057,1353.609,0.00404,0.00265,0.10716,0.00401,0.08275,18,0.17,17.83,99.5,2,4452,101011.486,337957.12,63.379,44.6,44.97,44.82
Merge,10240,4g,100,UseG1GC,65.70730116,1,742,139,184,266,1521.104605,0,4096,NA,n.a.,40.726,2439.716,0.00679,0.00362,0.04233,0.00679,n.a.,17.45,0,17.45,99.51,0,2571,105141.459,359415.433,n.a.,44.32,46.26,46.08
Merge,10240,4g,100,UseConcMarkSweepGC,75.08881739,1,928,151,190,267,1331.176334,0,4062.75,NA,n.a.,138.856,266.213,0.0161,0.00281,0.07727,0.0161,n.a.,333.1,0,333.1,90.7,0,20689,92310.236,16534.703,n.a.,19.99,20.19,20.15
Merge,10240,4g,50,UseSerialGC,34.85065257,1,417,76,97,143,1433.472043,0,3959.5,24.723,386.481,48.068,1092.31,0.0051,0.00377,0.15145,0.00506,0.12346,27.64,0.25,27.39,99.23,2,5414,99145.834,215915.287,3130.352,26.04,28.05,28.19
Merge,10240,4g,50,UseParallelGC,35.00405834,1,498,74,95,145.99,1427.091746,0,4093.5,20.504,5372,53.777,1357.702,0.00305,0.00231,0.10059,0.00302,0.06934,13.21,0.14,13.07,99.63,2,4333,98589.226,449976.912,75.653,29.94,30.18,29.77
Merge,10240,4g,50,UseG1GC,34.89609239,1,402,74,97,143,1431.656774,0,4096,NA,n.a.,42.918,2440.272,0.00545,0.00371,0.04296,0.00545,n.a.,13.2,0,13.2,99.63,0,2422,99072.83,447695.711,n.a.,27.92,29.42,29.9
Merge,10240,4g,50,UseConcMarkSweepGC,38.80343946,1,404,87,113,161,1287.633158,0,4062.75,NA,n.a.,82.181,266.217,0.01568,0.0047,0.08256,0.01568,n.a.,313.97,0,313.97,91.23,0,20023,89347.977,16977.7,n.a.,18.79,19.57,20.14
Merge,10240,4g,1,UseSerialGC,1.739532309,1,8,2,2,2,567.1844871,0,3959.5,24.923,397.292,40.745,1092.31,0.00347,0.00309,0.15341,0.00337,0.10952,7.45,0.22,7.23,99.79,2,2144,39258.253,323910.16,3627.633,0.2,0.26,0.71
Merge,10240,4g,1,UseParallelGC,1.896499227,1,9,2,2,2,520.7104644,0,4095.5,20.235,5398,32.611,1361.156,0.00205,0.00175,0.07854,0.00198,0.06466,3.26,0.13,3.13,99.91,2,1582,36104.842,688920.232,81.522,0.14,0.2,0.28
Merge,10240,4g,1,UseG1GC,1.882214538,1,25,2,2,2,524.0694864,0,4096,NA,n.a.,29.744,2418.255,0.00425,0.00321,0.03214,0.00425,n.a.,3.78,0,3.78,99.89,0,889,36056.128,569413.822,n.a.,0.31,0.37,0.41
Merge,10240,4g,1,UseConcMarkSweepGC,1.843445817,1,28,2,2,2,535.567378,0,4062.75,NA,n.a.,21.966,266.183,0.01435,0.00621,0.09642,0.01435,n.a.,118.93,0,118.93,96.68,0,8287,36971.408,18547.144,n.a.,0.27,0.43,0.5
Echo,10240,200m,1000,UseSerialGC,43.5989323,0,3059,64,82,287,7349.073405,0.0073233933,193.375,65.192,117.394,102.983,53.33,0.00442,0.00326,0.11896,0.00436,0.09301,327.9,4.46,323.44,90.89,48,74214,66042.926,12236.657,1262.119,5.75,6.35,6.31
Echo,10240,200m,1000,UseParallelGC,35.80079639,0,2590,51,77,168,7383.694051,0.0015801061,196,62.207,75.775,101.763,57.52,0.00308,0.00229,0.17163,0.00303,0.06135,213.32,3.5,209.83,94.08,57,69223,66419.282,18976.032,1235.087,4.95,5.61,5.81
Echo,10240,200m,1000,UseG1GC,37.58810757,0,2816,64,88,145,6953.51461,0,200,NA,n.a.,84.265,88.408,0.00441,0.00055,0.03183,0.00441,n.a.,188.84,0,188.84,94.76,0,42782,63018.746,20029.508,n.a.,5.3,6.19,6.3
Echo,10240,200m,1000,UseConcMarkSweepGC,39.87474928,0,2589,75,107,173.99,7213.537708,0.000739,193.375,NA,n.a.,94.765,53.283,0.00258,0.00107,0.03351,0.00258,n.a.,189.27,0,189.27,94.74,0,73357,65130.392,20651.783,n.a.,7.89,6.44,6.05
Echo,10240,200m,500,UseSerialGC,34.79500563,0,839,66,87,135,9050.163626,0,193.375,54.112,128.95,97.613,53.332,0.00438,0.00342,0.10416,0.00433,0.08671,399.88,4.25,395.63,88.9,49,91308,81231.689,12308.382,1487.085,5.85,6.46,6.92
Echo,10240,200m,500,UseParallelGC,34.66498837,0,783,111,147,220,8765.724405,0,196,51.641,81.897,96.618,57.42,0.00303,0.00226,0.18025,0.00299,0.05951,249.57,3.15,246.41,93.07,53,82316,78830.362,19181.448,1376.191,7.47,7.3,7.01
Echo,10240,200m,500,UseG1GC,34.70341914,0,851,90,134,248.99,8552.416916,0,200,NA,n.a.,80.192,93.284,0.00383,0.00071,0.04388,0.00383,n.a.,189.75,0,189.75,94.73,0,49555,77022.611,24362.012,n.a.,8.73,8.08,7.87
Echo,10240,200m,500,UseConcMarkSweepGC,34.96759785,0,773,96,128,185,8841.077351,0,193.375,62.354,53.691,92.094,53.277,0.00249,0.00108,0.1066,0.00249,0.1066,222.75,0.11,222.64,93.81,1,89367,79336.138,21385.009,503.663,6.58,7.08,7.07
Echo,10240,200m,200,UseSerialGC,19.69991532,0,364,33,53,145.97,9794.66844,0,193.375,46.856,136.542,93.761,53.329,0.00413,0.00328,0.10673,0.00409,0.07846,405.08,4,401.08,88.75,51,98150,87334.959,13050.449,1740.361,8.72,8.69,8.51
Echo,10240,200m,200,UseParallelGC,19.42017235,0,394,31,49,171.99,9921.401572,0,196,44.467,92.454,92.866,57.397,0.00293,0.00222,0.16925,0.0029,0.05318,271.49,3.14,268.35,92.46,59,92528,88586.114,19790.899,1738.579,7.88,8.19,8.02
Echo,10240,200m,200,UseG1GC,21.07391585,0,429,36,51,89,9281.21211,0,200,NA,n.a.,78.65,95.086,0.0034,0.00074,0.02372,0.0034,n.a.,178.66,0,178.66,95.04,0,52502,83179.104,27942.832,n.a.,9.17,9.37,9.72
Echo,10240,200m,200,UseConcMarkSweepGC,19.53538339,0,527,31,39,70,9931.156631,0,193.375,NA,n.a.,84.819,53.269,0.00241,0.00108,0.03477,0.00241,n.a.,241.1,0,241.1,93.3,0,100002,88764.194,22094.395,n.a.,10.34,9.17,8.69
Echo,10240,200m,100,UseSerialGC,9.916327753,0,221,17,25,46,9821.753647,0,193.375,34.074,135.485,87.743,53.354,0.00365,0.00297,0.0923,0.00364,0.07301,361.68,1.53,360.14,89.96,21,99058,88114.678,14675.193,1855.623,8.02,7.52,7.46
Echo,10240,200m,100,UseParallelGC,9.989998908,0,271,18,27,51,9730.286325,0,196,33.579,103.177,88.037,57.501,0.00258,0.00201,0.15224,0.00256,0.05256,234.01,1.89,232.11,93.5,36,90769,87028.768,22485.997,1962.996,7.67,7.47,7.3
Echo,10240,200m,100,UseG1GC,10.55082756,0,256,19,27,62.99,9254.133564,0,200,NA,n.a.,65.215,107.235,0.00296,0.00064,0.02998,0.00296,n.a.,138.03,0,138.03,96.17,0,46680,83404.179,36265.639,n.a.,8.15,8.55,8.85
Echo,10240,200m,100,UseConcMarkSweepGC,10.33421086,0,251,18,24,39,9433.80878,0,193.375,NA,n.a.,80.969,53.335,0.00218,0.00094,0.03156,0.00218,n.a.,206.77,0,206.77,94.26,0,94909,84348.595,24481.77,n.a.,7.55,7.45,7.54
Echo,10240,200m,50,UseSerialGC,5.081779708,0,129,10,13,22,9537.260102,0,193.375,26.268,126.693,84.218,53.366,0.00328,0.00274,0.09492,0.00328,0.07375,314.25,0.66,313.59,91.27,9,95668,85092.815,16280.523,1717.816,6.67,6.92,7.03
Echo,10240,200m,50,UseParallelGC,5.20518504,0,204,10,14,31,9324.528524,0,196,28.377,106.087,85.213,57.935,0.0024,0.0019,0.1644,0.00238,0.05607,207.64,1.46,206.18,94.23,26,86634,83679.703,24343.189,1892.075,6.76,6.32,6.24
Echo,10240,200m,50,UseG1GC,5.40320303,0,144,10,15,37,8998.954208,0,200,NA,n.a.,67.115,105.115,0.00266,0.00066,0.02658,0.00266,n.a.,122.61,0,122.61,96.6,0,46160,80845.377,39572.766,n.a.,7.24,7.44,7.64
Echo,10240,200m,50,UseConcMarkSweepGC,5.245406189,0,209,10,15,33,9272.806035,0,193.375,NA,n.a.,77.312,53.353,0.00197,0.00087,0.04675,0.00197,n.a.,183.15,0,183.15,94.91,0,93164,82819.743,27139.374,n.a.,7.17,6.98,6.87
Echo,10240,200m,1,UseSerialGC,0.4790087729,0,8,1,1,1,1854.706879,0,193.375,12.151,10.401,28.456,53.372,0.00317,0.00286,0.05545,0.00316,0.04061,58.87,0.08,58.78,98.37,2,18581,16526.069,16870.241,256.145,0.36,0.31,0.43
Echo,10240,200m,1,UseParallelGC,0.4691807433,0,8,1,1,1,1874.308963,0,196,11.955,935.5,30.749,58.455,0.00196,0.00176,0.12538,0.00195,0.08384,33.57,0.17,33.4,99.07,2,17135,16690.796,29988.651,10.897,0.41,0.39,0.37
Echo,10240,200m,1,UseG1GC,0.4791526486,0,8,1,1,1,1829.386322,0,200,NA,n.a.,35.646,115.87,0.00225,0.00071,0.02479,0.00225,n.a.,19.17,0,19.17,99.47,0,8504,16417.629,51408.446,n.a.,0.22,0.31,0.34
Echo,10240,200m,1,UseConcMarkSweepGC,0.4773165622,0,8,1,1,1,1841.249711,0,193.375,NA,n.a.,25.879,53.361,0.00183,0.0015,0.02595,0.00183,n.a.,33.89,0,33.89,99.06,0,18490,16440.748,29110.606,n.a.,0.38,0.4,0.38
Echo,10240,500m,1000,UseSerialGC,32.89228509,0,2402,65,88,130,7596.513174,0.004946502,483.375,58.829,299.718,206.668,133.314,0.00592,0.0046,0.17257,0.00589,0.12984,182.14,1.04,181.1,94.94,8,30760,68376.683,22643.015,2308.336,6.38,6.1,6.05
Echo,10240,500m,1000,UseParallelGC,30.57718545,0,3086,68,95,208.99,7817.919131,0.0093419257,496,53.57,211.524,203.057,157.243,0.00383,0.00259,0.20583,0.0038,0.07573,102.04,0.68,101.36,97.17,9,26642,69845.795,41331.907,2793.203,5.07,5.52,5.91
Echo,10240,500m,1000,UseG1GC,31.53481678,0,1909,66,97,171,7271.05377,0.000142,500,NA,n.a.,82.451,294.06,0.00545,0.00099,0.04238,0.00545,n.a.,72.59,0,72.59,97.98,0,13313,65231.263,53931.298,n.a.,6.89,6.64,6.53
Echo,10240,500m,1000,UseConcMarkSweepGC,32.34146632,0,1956,71,122,262,7604.025475,0.0038137313,483.375,NA,n.a.,181.363,133.233,0.00346,0.00127,0.03839,0.00346,n.a.,106.03,0,106.03,97.06,0,30639,68025.643,38499.23,n.a.,6.22,5.45,5.47
Echo,10240,500m,500,UseSerialGC,35.0188899,0,829,67,88,150,8238.362301,0,483.375,36.806,254.446,189.282,133.345,0.00499,0.00387,0.15879,0.00498,0.11173,166.76,0.56,166.2,95.37,5,33391,74220.467,26790.517,2277.278,5.66,5.48,5.65
Echo,10240,500m,500,UseParallelGC,31.12941818,0,724,59,78,108,9011.306653,0,496,41.616,202.987,194.378,157.23,0.00371,0.0024,0.13388,0.00369,0.07054,114.52,0.49,114.03,96.82,7,30891,80964.639,42594.62,2877.533,6.36,7.73,7.53
Echo,10240,500m,500,UseG1GC,36.01278679,0,852,64,82,115,8168.218926,0,500,NA,n.a.,60.313,294.707,0.00449,0.00086,0.03958,0.00449,n.a.,67.23,0,67.23,98.13,0,14986,73585.56,65689.526,n.a.,7.47,7.22,7.04
Echo,10240,500m,500,UseConcMarkSweepGC,32.41904352,0,732,95,123,214,9006.814888,0,483.375,NA,n.a.,182.65,133.303,0.00326,0.00174,0.05406,0.00326,n.a.,118.43,0,118.43,96.71,0,36305,80653.446,40862.864,n.a.,8.41,7.99,8.19
Echo,10240,500m,200,UseSerialGC,19.91525738,0,504,34,47,80,9704.217938,0,483.375,31.177,140.872,180.105,133.363,0.00491,0.00382,0.16109,0.00491,0.08294,191.7,0.25,191.45,94.68,3,39011,86706.953,27175.252,1698.429,10.23,10.52,10.78
Echo,10240,500m,200,UseParallelGC,18.96067784,0,461,33,48,99,10182.69923,0,495.5,25.906,229.44,181.133,156.676,0.00335,0.00227,0.1351,0.00334,0.07196,116.12,0.43,115.68,96.77,6,34653,90499.566,46931.885,3188.287,10.68,10.29,10.44
Echo,10240,500m,200,UseG1GC,19.64445685,0,360,35,58,108,9846.567706,0,500,NA,n.a.,83.026,294.915,0.00404,0.00093,0.04184,0.00404,n.a.,72.61,0,72.61,97.98,0,17976,88335.728,73013.574,n.a.,12.03,11.89,11.67
Echo,10240,500m,200,UseConcMarkSweepGC,18.48961437,0,419,29,43,93,10271.81103,0,483.375,NA,n.a.,158.537,133.35,0.0036,0.00145,0.03699,0.0036,n.a.,148.68,0,148.68,95.87,0,41305,91788.66,37047.149,n.a.,7.99,8.89,9.18
